#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	13.200000
0.002300	0.001557	13.200000
0.002400	0.005991	13.200000
0.002500	0.012972	13.200000
0.002600	0.022201	13.200000
0.002700	0.033411	13.200000
0.002800	0.046361	13.200000
0.002900	0.060834	13.200000
0.003000	0.076634	13.200000
0.003100	0.093586	13.200000
0.003200	0.111533	13.200000
0.003300	0.130332	13.200000
0.003400	0.149856	13.200000
0.003500	0.169991	13.200000
0.003600	0.190636	13.200000
0.003700	0.211697	13.200000
0.003800	0.233094	13.200000
0.003900	0.254752	13.200000
0.004000	0.276607	13.200000
0.004100	0.298599	13.200000
0.004200	0.320677	13.200000
0.004300	0.342795	13.200000
0.004400	0.364910	13.200000
0.004500	0.386987	13.200000
0.004600	0.408992	13.200000
0.004700	0.430899	13.200000
0.004800	0.452681	13.200000
0.004900	0.474316	13.200000
0.005000	0.495786	13.200000
0.005100	0.517072	13.200000
0.005200	0.538162	13.200000
0.005300	0.559041	13.200000
0.005400	0.579700	13.200000
0.005500	0.600128	13.200000
0.005600	0.620319	13.200000
0.005700	0.640266	13.200000
0.005800	0.659964	13.200000
0.005900	0.679408	13.200000
0.006000	0.698595	13.200000
0.006100	0.717523	13.200000
0.006200	0.736191	13.200000
0.006300	0.754596	13.200000
0.006400	0.772738	13.200000
0.006500	0.790618	13.200000
0.006600	0.808237	13.200000
0.006700	0.825594	16.400000
0.006800	0.843000	16.400000
0.006900	0.860716	16.400000
0.007000	0.878679	16.400000
0.007100	0.896832	16.400000
0.007200	0.915124	16.400000
0.007300	0.933512	16.400000
0.007400	0.951954	16.400000
0.007500	0.970415	16.400000
0.007600	0.988863	16.400000
0.007700	1.007270	16.400000
0.007800	1.025611	16.400000
0.007900	1.043864	16.400000
0.008000	1.062011	16.400000
0.008100	1.080033	16.400000
0.008200	1.097917	16.400000
0.008300	1.115649	16.400000
0.008400	1.133218	16.400000
0.008500	1.150615	16.400000
0.008600	1.167832	16.400000
0.008700	1.184861	16.400000
0.008800	1.201697	16.400000
0.008900	1.218335	16.400000
0.009000	1.234771	16.400000
0.009100	1.251002	16.400000
0.009200	1.267025	16.400000
0.009300	1.282840	16.400000
0.009400	1.298444	16.400000
0.009500	1.313837	16.400000
0.009600	1.329019	16.400000
0.009700	1.343990	16.400000
0.009800	1.358751	16.400000
0.009900	1.373302	16.400000
0.010000	1.387645	16.400000
0.010100	1.401781	16.400000
0.010200	1.415711	13.339028
0.010300	1.429144	13.339028
0.010400	1.441831	13.339028
0.010500	1.453838	13.339028
0.010600	1.465223	13.339028
0.010700	1.476038	13.339028
0.010800	1.486332	13.339028
0.010900	1.496148	13.339028
0.011000	1.505526	13.339028
0.011100	1.514502	13.339028
0.011200	1.523107	13.339028
0.011300	1.531372	13.339028
0.011400	1.539323	13.339028
0.011500	1.546984	13.339028
0.011600	1.554377	13.339028
0.011700	1.561523	13.339028
0.011800	1.568439	13.339028
0.011900	1.575143	13.339028
0.012000	1.581649	13.339028
0.012100	1.587971	13.339028
0.012200	1.594121	13.339028
0.012300	1.600111	13.339028
0.012400	1.605952	13.339028
0.012500	1.611652	13.339028
0.012600	1.617221	13.339028
0.012700	1.622666	13.339028
0.012800	1.627994	13.339028
0.012900	1.633213	13.339028
0.013000	1.638329	13.339028
0.013100	1.643346	13.339028
0.013200	1.648270	13.339028
0.013300	1.653106	13.339028
0.013400	1.657859	13.339028
0.013500	1.662531	13.339028
0.013600	1.667127	13.339028
0.013700	1.671651	13.339028
0.013800	1.676105	13.339028
0.013900	1.680492	13.339028
0.014000	1.684815	13.339028
0.014100	1.689077	13.339028
0.014200	1.693279	5.200167
0.014300	1.696643	5.200167
0.014400	1.698506	5.200167
0.014500	1.699037	5.200167
0.014600	1.698388	5.200167
0.014700	1.696693	5.200167
0.014800	1.694076	5.200167
0.014900	1.690648	5.200167
0.015000	1.686509	5.200167
0.015100	1.681746	5.200167
0.015200	1.676442	5.200167
0.015300	1.670668	5.200167
0.015400	1.664490	5.200167
0.015500	1.657966	5.200167
0.015600	1.651148	5.200167
0.015700	1.644083	5.200167
0.015800	1.636814	5.200167
0.015900	1.629378	5.200167
0.016000	1.621809	5.200167
0.016100	1.614138	5.200167
0.016200	1.606390	5.200167
0.016300	1.598591	5.200167
0.016400	1.590762	5.200167
0.016500	1.582921	5.200167
0.016600	1.575086	5.200167
0.016700	1.567272	5.200167
0.016800	1.559492	5.200167
0.016900	1.551758	5.200167
0.017000	1.544079	5.200167
0.017100	1.536465	5.200167
0.017200	1.528925	5.200167
0.017300	1.521464	5.200167
0.017400	1.514089	5.200167
0.017500	1.506804	5.200167
0.017600	1.499615	5.200167
0.017700	1.492525	5.200167
0.017800	1.485537	5.200167
0.017900	1.478653	5.200167
0.018000	1.471876	5.200167
0.018100	1.465208	5.200167
0.018200	1.458649	5.200167
0.018300	1.452201	5.200167
0.018400	1.445864	5.200167
0.018500	1.439639	5.200167
0.018600	1.433526	5.200167
0.018700	1.427524	5.200167
0.018800	1.421633	5.200167
0.018900	1.415854	5.200167
0.019000	1.410184	5.200167
0.019100	1.404625	5.200167
0.019200	1.399174	5.200167
0.019300	1.393831	5.200167
0.019400	1.388594	5.200167
0.019500	1.383464	-0.974895
0.019600	1.377844	-0.974895
0.019700	1.371231	-0.974895
0.019800	1.363749	-0.974895
0.019900	1.355511	-0.974895
0.020000	1.346617	-0.974895
0.020100	1.337158	-0.974895
0.020200	1.327214	-0.974895
0.020300	1.316860	-0.974895
0.020400	1.306161	-0.974895
0.020500	1.295175	-0.974895
0.020600	1.283955	-0.974895
0.020700	1.272547	-0.974895
0.020800	1.260995	-0.974895
0.020900	1.249335	-0.974895
0.021000	1.237602	-0.974895
0.021100	1.225824	-0.974895
0.021200	1.214029	-0.974895
0.021300	1.202240	-0.974895
0.021400	1.190478	-0.974895
0.021500	1.178762	-0.974895
0.021600	1.167107	-0.974895
0.021700	1.155529	-0.974895
0.021800	1.144039	-0.974895
0.021900	1.132650	-0.974895
0.022000	1.121369	-0.974895
0.022100	1.110207	-0.974895
0.022200	1.099169	-0.974895
0.022300	1.088262	-0.974895
0.022400	1.077492	-0.974895
0.022500	1.066862	-0.974895
0.022600	1.056376	-0.974895
0.022700	1.046037	-0.974895
0.022800	1.035848	-0.974895
0.022900	1.025811	-0.974895
0.023000	1.015925	-1.925970
0.023100	1.006102	-1.925970
0.023200	0.996264	-1.925970
0.023300	0.986431	-1.925970
0.023400	0.976620	-1.925970
0.023500	0.966847	-1.925970
0.023600	0.957124	-1.925970
0.023700	0.947465	-1.925970
0.023800	0.937879	-1.925970
0.023900	0.928376	-1.925970
0.024000	0.918963	-1.925970
0.024100	0.909647	-1.925970
0.024200	0.900435	-1.925970
0.024300	0.891332	-1.925970
0.024400	0.882341	-1.925970
0.024500	0.873467	-1.925970
0.024600	0.864712	-1.925970
0.024700	0.856079	-1.925970
0.024800	0.847570	-1.925970
0.024900	0.839187	-1.925970
0.025000	0.830930	-1.925970
0.025100	0.822800	-1.925970
0.025200	0.814797	-1.925970
0.025300	0.806923	-1.925970
0.025400	0.799176	-1.925970
0.025500	0.791557	-1.925970
0.025600	0.784065	-1.925970
0.025700	0.776699	-1.925970
0.025800	0.769458	-1.925970
0.025900	0.762342	-1.925970
0.026000	0.755350	-1.925970
0.026100	0.748480	-1.925970
0.026200	0.741730	-1.925970
0.026300	0.735101	-1.925970
0.026400	0.728590	-1.925970
0.026500	0.722195	-1.925970
0.026600	0.715916	-1.925970
0.026700	0.709750	-1.925970
0.026800	0.703697	-1.925970
0.026900	0.697755	-1.925970
0.027000	0.691921	-1.925970
0.027100	0.686195	-1.925970
0.027200	0.680575	1.077300
0.027300	0.675347	1.077300
0.027400	0.670755	1.077300
0.027500	0.666736	1.077300
0.027600	0.663233	1.077300
0.027700	0.660195	1.077300
0.027800	0.657575	1.077300
0.027900	0.655332	1.077300
0.028000	0.653428	1.077300
0.028100	0.651829	1.077300
0.028200	0.650503	1.077300
0.028300	0.649424	1.077300
0.028400	0.648565	1.077300
0.028500	0.647905	1.077300
0.028600	0.647422	1.077300
0.028700	0.647099	1.077300
0.028800	0.646918	1.077300
0.028900	0.646865	1.077300
0.029000	0.646926	1.077300
0.029100	0.647089	1.077300
0.029200	0.647343	1.077300
0.029300	0.647677	1.077300
0.029400	0.648083	1.077300
0.029500	0.648553	1.077300
0.029600	0.649080	1.077300
0.029700	0.649656	1.077300
0.029800	0.650276	1.077300
0.029900	0.650935	1.077300
0.030000	0.651628	1.077300
0.030100	0.652350	1.077300
0.030200	0.653098	1.077300
0.030300	0.653869	1.077300
0.030400	0.654658	1.077300
0.030500	0.655463	1.077300
0.030600	0.656283	1.077300
0.030700	0.657113	1.077300
0.030800	0.657954	1.077300
0.030900	0.658801	1.077300
0.031000	0.659655	1.077300
0.031100	0.660513	1.077300
0.031200	0.661375	1.077300
0.031300	0.662239	1.077300
0.031400	0.663104	1.077300
0.031500	0.663969	5.321120
0.031600	0.665241	5.321120
0.031700	0.667265	5.321120
0.031800	0.669955	5.321120
0.031900	0.673231	5.321120
0.032000	0.677023	5.321120
0.032100	0.681268	5.321120
0.032200	0.685907	5.321120
0.032300	0.690890	5.321120
0.032400	0.696170	5.321120
0.032500	0.701706	5.321120
0.032600	0.707461	5.321120
0.032700	0.713400	5.321120
0.032800	0.719495	5.321120
0.032900	0.725717	5.321120
0.033000	0.732043	5.321120
0.033100	0.738452	5.321120
0.033200	0.744923	5.321120
0.033300	0.751441	5.321120
0.033400	0.757988	5.321120
0.033500	0.764553	5.321120
0.033600	0.771122	5.321120
0.033700	0.777685	5.321120
0.033800	0.784233	5.321120
0.033900	0.790756	5.321120
0.034000	0.797247	5.321120
0.034100	0.803701	5.321120
0.034200	0.810110	5.321120
0.034300	0.816471	5.321120
0.034400	0.822778	5.321120
0.034500	0.829029	5.321120
0.034600	0.835219	5.321120
0.034700	0.841346	5.321120
0.034800	0.847408	5.321120
0.034900	0.853403	5.321120
0.035000	0.859328	5.321120
0.035100	0.865184	5.321120
0.035200	0.870968	5.321120
0.035300	0.876680	5.321120
0.035400	0.882319	5.321120
0.035500	0.887886	8.207545
0.035600	0.893656	8.207545
0.035700	0.899866	8.207545
0.035800	0.906457	8.207545
0.035900	0.913375	8.207545
0.036000	0.920574	8.207545
0.036100	0.928011	8.207545
0.036200	0.935647	8.207545
0.036300	0.943448	8.207545
0.036400	0.951384	8.207545
0.036500	0.959428	8.207545
0.036600	0.967554	8.207545
0.036700	0.975742	8.207545
0.036800	0.983971	8.207545
0.036900	0.992223	8.207545
0.037000	1.000485	8.207545
0.037100	1.008741	8.207545
0.037200	1.016980	8.207545
0.037300	1.025191	8.207545
0.037400	1.033364	8.207545
0.037500	1.041491	8.207545
0.037600	1.049565	8.207545
0.037700	1.057579	8.207545
0.037800	1.065528	8.207545
0.037900	1.073407	8.207545
0.038000	1.081212	8.207545
0.038100	1.088939	8.207545
0.038200	1.096585	8.207545
0.038300	1.104148	8.207545
0.038400	1.111626	8.207545
0.038500	1.119016	8.207545
0.038600	1.126318	8.207545
0.038700	1.133531	8.207545
0.038800	1.140653	8.207545
0.038900	1.147685	8.207545
0.039000	1.154625	7.440456
0.039100	1.161401	7.440456
0.039200	1.167950	7.440456
0.039300	1.174287	7.440456
0.039400	1.180427	7.440456
0.039500	1.186384	7.440456
0.039600	1.192169	7.440456
0.039700	1.197793	7.440456
0.039800	1.203266	7.440456
0.039900	1.208598	7.440456
0.040000	1.213797	7.440456
0.040100	1.218870	7.440456
0.040200	1.223825	7.440456
0.040300	1.228667	7.440456
0.040400	1.233404	7.440456
0.040500	1.238040	7.440456
0.040600	1.242580	7.440456
0.040700	1.247029	7.440456
0.040800	1.251391	7.440456
0.040900	1.255670	7.440456
0.041000	1.259871	7.440456
0.041100	1.263995	7.440456
0.041200	1.268046	7.440456
0.041300	1.272028	7.440456
0.041400	1.275942	7.440456
0.041500	1.279792	7.440456
0.041600	1.283580	7.440456
0.041700	1.287307	7.440456
0.041800	1.290976	7.440456
0.041900	1.294590	7.440456
0.042000	1.298148	7.440456
0.042100	1.301655	7.440456
0.042200	1.305110	7.440456
0.042300	1.308516	7.440456
0.042400	1.311873	7.440456
0.042500	1.315184	7.440456
0.042600	1.318450	7.440456
0.042700	1.321671	5.232635
0.042800	1.324637	5.232635
0.042900	1.327169	5.232635
0.043000	1.329313	5.232635
0.043100	1.331111	5.232635
0.043200	1.332599	5.232635
0.043300	1.333813	5.232635
0.043400	1.334782	5.232635
0.043500	1.335535	5.232635
0.043600	1.336094	5.232635
0.043700	1.336484	5.232635
0.043800	1.336724	5.232635
0.043900	1.336831	5.232635
0.044000	1.336823	5.232635
0.044100	1.336714	5.232635
0.044200	1.336518	5.232635
0.044300	1.336245	5.232635
0.044400	1.335907	5.232635
0.044500	1.335513	5.232635
0.044600	1.335072	5.232635
0.044700	1.334591	5.232635
0.044800	1.334078	5.232635
0.044900	1.333538	5.232635
